lsoa21,lad_2021_name,pop,cap,hiw,lcss,w2w,cap_2018,cap_2019,cap_2020,cap_2021,cap_2022,cap_2023,hiw_2019,hiw_2020,hiw_2021,hiw_2022,lcss_2017,lcss_2018,lcss_2019,lcss_2020,lcss_2021,lcss_2022,lcss_2023,lcss_2024,w2w_2016,w2w_2017,w2w_2018,w2w_2019,w2w_2020,w2w_2021,w2w_2022,w2w_2023,x,y,lr,lr1,lr2,lr3,lr4,lr5,lr6,hiw_w2w1,hiw_w2w2,hiw_w2w3,hiw_w2w4,hiw_w2w5,hiw_w2w6,hiw_w2w7,hiw_w2w8,hiw_w2w9,hiw_w2w10,hiw_w2w11,hiw_w2w12,hiw_w2w13,hiw_w2w14,hiw_w2w15,hiw_w2w16,hiw_w2w17,hiw_w2w18,hiw_w2w19,hiw_w2w20,hiw_w2w21,hiw_w2w22,hiw_w2w23,hiw_w2w24,hiw_w2w25,hiw_w2w26,hiw_w2w27,hiw_w2w28,lsoa_name_2011,local_authority_district_code_2019,local_authority_district_name_2019,index_of_multiple_deprivation_imd_score,income_score_rate,employment_score_rate,education_skills_and_training_score,health_deprivation_and_disability_score,crime_score,barriers_to_housing_and_services_score,living_environment_score,income_deprivation_affecting_children_index_idaci_score_rate,income_deprivation_affecting_older_people_idaopi_score_rate,children_and_young_people_sub_domain_score,adult_skills_sub_domain_score,geographical_barriers_sub_domain_score,wider_barriers_sub_domain_score,indoors_sub_domain_score,outdoors_sub_domain_score,min_lr,min_hiw_w2w1,min_jc,wt_dist_cond_cap_ut,wt_dist_cap_ut,gp_dist,ut_201719,c_ut_201719,sh
E01007197,Wirral,1625.66666666667,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,0,5,0,321798.8997,387058.325200001,0,17045.2837959829,32422.5814469816,14670.0840495547,14856.9613499867,13409.969758169,21476.6873417576,16679.4989229175,17972.0217218153,14751.1625010848,14059.2649615196,22835.9002880729,22482.1634058734,23443.7222706041,15165.0173288128,32445.9405038693,29568.1302448535,10075.2374148608,30488.8365027595,36744.5922482914,30685.0008028633,29477.6181116724,22887.7404510946,19418.8499237196,32106.2907615688,15149.014984397,21348.0960009018,19028.7575328453,15003.0325483022,15261.1753817283,5219.68729481608,22756.7563498757,10748.2700882277,32151.5433268229,13313.5907936905,Wirral 026B,E08000015,Wirral,10.019,0.051,0.062,0.946,-0.006,-0.039,9.718,29.439,0.041,0.063,-1.486,0.14,0.088,-4.661,0.865,-0.693,13409.969758169,10075.2374148608,5219.68729481608,-0.00102110209422009,8.20140983583599e-05,13222.7620692958,0,0,2.3
E01007198,Wirral,1627,0,1,0,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,4,3,5,2,5,0,321383.6174,386647.2741,0,17613.9181761445,32956.1007462005,15243.0618675224,15429.5763009525,13917.9411807751,21922.7615084805,17202.1832964689,18519.2506836134,15224.8357587238,14508.9996385524,23315.9055129908,23051.0534656339,23825.4657651999,15749.2966941865,32806.3816644981,29961.4646522348,10557.8417140775,31000.8884086814,37242.1404797511,31201.5586589032,29870.7933042203,23371.0237815459,19923.8985241633,32643.1304436148,15733.0535061895,21794.8661925956,19390.3885167298,15575.8715683132,15794.9034804375,5686.10686791117,23324.1407122137,11235.5304075349,32489.881039044,13809.9080820162,Wirral 026C,E08000015,Wirral,12.651,0.066,0.064,2.282,0.01,0.286,3.788,36.724,0.045,0.082,-0.843,0.127,-0.919,-2.155,1.108,-0.585,13917.9411807751,10557.8417140775,5686.10686791117,-0.00101870744004136,8.18223149412887e-05,13743.2944270038,0,0,6
E01007199,Wirral,1487.33333333333,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,0,1,0,3,0,323239.863,390226.3202,0,14307.822730468,28949.3006962188,11877.2785803355,12069.1343102021,11544.6142607407,20054.6555096141,14573.2727371341,15545.993401211,13201.9472348626,12756.418218877,21088.9806713577,19700.9323299812,22527.0198734785,11993.9626781517,31613.231149525,28503.2052597545,8630.49395710911,28372.0313236697,34745.8727865181,28520.6901688491,28414.6093345745,21109.0806711151,17463.7498710369,28630.0770247877,11913.4133506928,19921.6374452904,18333.4597790412,12208.8442925306,13049.4687388652,4589.33484039989,19999.1833605195,9215.32717921781,31483.6839088327,11577.6132567436,Wirral 013B,E08000015,Wirral,5.71,0.035,0.057,1.12,-0.126,-0.678,2.369,12.239,0.009,0.042,-1.403,0.144,-0.69,-6.252,0.019,-0.742,11544.6142607407,8630.49395710911,4589.33484039989,-0.00103392837218401,8.28495491324252e-05,11219.5007097329,0,0,1
E01007200,Wirral,1608,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,1,2,1,322718.3846,389897.284,0,14917.2109267039,29443.1519088866,12488.0461228238,12679.7803288296,12075.5475601967,20550.0907876674,15135.4993582826,16136.8087843964,13700.2533971957,13222.3765132964,21622.045556565,20313.57101807,22962.1489860983,12607.6414689415,32045.3210297443,28963.0019968955,9095.78029581703,28944.7080149131,35310.166511833,29097.3909748605,28874.1019589224,21645.5089208563,18014.689335357,29129.7081568763,12523.1515779546,20417.4333213144,18731.9458518078,12819.8402228715,13619.4721911015,4859.69297585453,20611.0086094699,9696.07572422157,31893.700857954,12093.6629186457,Wirral 014C,E08000015,Wirral,4.642,0.042,0.044,1.109,-0.2,-1.529,5.733,12.741,0.009,0.084,-1.214,0.115,-0.244,-5.136,0.053,-0.743,12075.5475601967,9095.78029581703,4859.69297585453,-0.00103094009640879,8.26125333701716e-05,11764.8086103843,0,0,3.7
E01007201,Wirral,1454.66666666667,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,1,1,2,0,2,0,321963.1646,389578.7908,0,15736.7680268109,30020.2624177414,13307.3429612848,13499.108864442,12846.8187437847,21285.9056359474,15930.766634913,16950.740848413,14441.7933479072,13933.7842236364,22392.212474288,21132.1370545446,23636.7631239994,13401.6033123226,32714.1522026241,29661.3473927072,9811.93115408264,29746.4889322027,36105.3659252036,29902.0350868299,29572.1548777474,22418.6097987157,18800.6113643838,29715.8872627675,13306.1849533137,21153.6329258177,19370.2453576268,13639.0756474953,14420.664126249,5410.16592796497,21429.9760099253,10425.4270856511,32538.9625206369,12852.1735202884,Wirral 014D,E08000015,Wirral,14.673,0.089,0.09,2.55,0.583,-0.702,6.258,27.254,0.106,0.096,-0.967,0.169,-0.305,-3.047,0.787,-0.726,12846.8187437847,9811.93115408264,5410.16592796497,-0.00102710708083475,8.22915514655403e-05,12547.9814147797,0,0,1
E01007202,Wirral,1370.66666666667,0,1,0,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,3,3,4,2,5,0,322138.4592,389300.351500001,0,15691.0712125019,30211.8524530483,13267.028955113,13458.3021536153,12693.22465465,21099.0302387105,15805.266600675,16863.4479026564,14261.1926443765,13732.4901013261,22234.7035256739,21097.636953332,23412.0628070195,13432.0456700758,32485.5342397971,29448.8262357369,9616.37259406157,29629.4094562043,35977.0589169127,29790.2957434942,29359.4728595807,22264.129433358,18661.54708686,29903.293305965,13352.1537811491,20967.0682784777,19129.3000611573,13599.4679904569,14305.215111491,5148.21346067812,21391.9983486066,10238.2211126754,32299.308872901,12686.3945462352,Wirral 014E,E08000015,Wirral,25.633,0.158,0.15,15.18,0.851,-0.128,8.326,29.666,0.144,0.205,0.163,0.258,-0.128,-2.778,0.887,-0.787,12693.22465465,9616.37259406157,5148.21346067812,-0.00102725590064602,8.23407500068146e-05,12407.6931740438,0,0,17.8
E01007203,Wirral,1942,0,1,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,4,14,0,2,5,0,326454.3708,391396.4375,0,10894.3593019094,26848.7626372632,8469.04525239411,8660.33881501753,8386.72471334903,17010.1574786038,11257.6852502857,12139.9045729075,10192.1257408305,9925.55686699237,17874.3860601784,16300.1331479316,19761.795066924,8803.63897032921,28828.3785226624,25596.0249850695,5924.21119906264,25007.1813979005,31404.1238300307,25144.4821163808,25509.0892492467,17880.5827823367,14184.9453505147,26486.7900773475,8806.30152249834,16876.0352976099,15788.5176239075,8801.48639412357,9708.6136961376,3850.37150197056,16594.0214266976,6387.88055676582,28805.3845805179,8495.74130272011,Wirral 006A,E08000015,Wirral,12.143,0.082,0.084,9.604,0.116,-0.107,9.663,6.106,0.098,0.102,-0.29,0.246,0.018,-3.135,-0.802,-0.344,8386.72471334903,5924.21119906264,3850.37150197056,-0.00105264782391067,8.44389454860565e-05,7994.10477337515,0,0,3.7
E01007204,Wirral,1713,0,1,0,85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,21,18,14,9,4,8,2,327549.6622,391477.808700001,0,9869.94941237773,26506.01260717,7458.71306562313,7648.54251856503,7311.58372251227,15946.1709423269,10159.4222081722,11058.9345936532,9146.82951621537,8929.96634610181,16782.5762538445,15291.8277320172,18756.7923216236,8001.94959947214,27810.7151462691,24553.9171619299,5016.66321015372,23912.7137260349,30307.1316609226,24052.211196663,24467.374856061,16787.2547315413,13087.9415590705,26127.648879189,8064.07489907118,15811.9450722073,14849.2875131446,7792.01515204336,8610.63621323594,3933.73224683104,15579.4585078423,5425.83864936423,27812.0686006201,7438.0144441746,Wirral 009A,E08000015,Wirral,67.045,0.412,0.335,64.282,1.945,0.763,13.13,23.635,0.455,0.43,1.558,0.481,-0.509,0.256,0.448,-0.006,7311.58372251227,5016.66321015372,3933.73224683104,-0.00105903948704677,8.50501118245036e-05,6906.53533397935,0,0,65.1
E01007205,Wirral,1624,0,1,0,42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,11,13,6,5,1,4,0,326987.0315,391398.4592,0,10410.4053380672,26713.4209724898,7992.05771777565,8182.6391976585,7858.25683753446,16485.6200841114,10726.0807820591,11623.2097406808,9673.57012490513,9425.35788446556,17342.0596658891,15825.692925141,19259.2616332625,8432.9987741762,28321.2426668862,25079.4795870859,5455.56175192408,24480.8055686829,30875.2581127229,24619.9358909932,24992.6879324765,17348.0505434531,13652.4337939994,26343.3128736943,8465.10345934495,16351.4591097808,15312.1423392547,8325.07443954835,9178.41206601796,3814.6672074021,16116.1758995639,5898.66905010937,28307.9182315015,7972.69961235944,Wirral 006B,E08000015,Wirral,42.617,0.256,0.201,41.39,1.641,0.207,7.311,30.825,0.316,0.35,0.831,0.43,-0.567,-1.341,0.82,-0.192,7858.25683753446,5455.56175192408,3814.6672074021,-0.00105559674236069,8.4727584146295e-05,7462.45585367559,0,0,27.7
E01007206,Wirral,1825.66666666667,0,2,0,48,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,12,8,10,3,2,7,1,326972.6537,390443.770300001,0,10868.349346735,27644.264050342,8487.1266278568,8674.06711944724,7810.41504777342,16361.7782858126,10847.5234892063,11913.3406122497,9512.82379676445,9149.77258157218,17351.8025936525,16303.6726668401,18977.2009399462,9167.64218430622,28058.6501119726,24878.8420869078,5068.29778293355,24664.3420107141,31022.3196483673,24823.1244385969,24791.0564171654,17370.7080809943,13726.933075823,27270.7709172702,9241.98998054957,16228.22487032,14919.2077875077,8820.08580463726,9338.88973614177,2860.04088694268,16581.828327751,5591.40632423569,27994.8346207785,7860.27053059129,Wirral 009B,E08000015,Wirral,25.557,0.17,0.124,24.584,0.955,-0.129,8.255,22.989,0.208,0.249,0.498,0.322,-0.127,-2.852,0.47,-0.15,7810.41504777342,5068.29778293355,2860.04088694268,-0.00105259449401014,8.46485526434435e-05,7480.49507070785,0,0,9.9
E01007207,Wirral,1371.66666666667,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,12,11,4,4,4,0,326375.4311,390447.674900001,0,11387.4571390248,27785.9942206912,8990.96774017838,9179.4618549852,8407.64888994168,16955.5489856077,11437.2709227217,12478.2329428301,10105.4319423734,9729.32436279838,17948.7917989021,16818.3364375767,19551.1533629694,9548.8349462918,28634.5638045938,25464.2730515707,5634.58812856279,25249.4901494174,31611.9440514108,25405.6868740402,25376.3709002512,17967.4171757047,14321.0572115878,27421.2982503808,9591.02932515189,16822.0519712662,15470.2165302675,9324.31552864075,9923.66937173102,2929.51355088784,17100.8885161546,6170.9874964779,28561.1530790408,8456.28219881508,Wirral 009C,E08000015,Wirral,66.329,0.396,0.328,67.119,2.159,0.649,11.506,19.694,0.47,0.444,1.371,0.528,-0.654,0.077,0.276,-0.113,8407.64888994168,5634.58812856279,2929.51355088784,-0.0010494985657404,8.433200472088e-05,8076.20588505125,0,0,49.2
E01007208,Wirral,1652,1,1,0,53,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,16,6,11,2,6,5,2,326622.9697,390003.2039,0,11393.4487568029,28155.296621792,9022.61328550065,9208.60840939025,8170.2137154479,16664.8627425399,11267.9487208317,12391.2513086731,9811.984081331,9389.49213263918,17716.6615753503,16830.2683293729,19192.8898431449,9730.11428678475,28279.1101325995,25135.0249695936,5273.78186857337,25096.2715058451,31438.0649111216,25262.3808999053,25046.7570443438,17741.2459802488,14123.7425138572,27785.2724026286,9803.30431179676,16531.7785036728,15073.9765172657,9355.18465316853,9777.38273355456,2447.40123939296,17105.4121396112,5837.47841711264,28186.2511785848,8190.11808757334,Wirral 012A,E08000015,Wirral,33.597,0.19,0.176,26.522,1.231,0.309,5.142,32.718,0.176,0.227,0.204,0.384,-0.863,-1.603,0.873,-0.117,8170.2137154479,5273.78186857337,2447.40123939296,-0.00104942034028735,8.44204532720703e-05,7870.18839188066,0,0,15.5
E01007209,Wirral,1392,0,4,0,55,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,14,13,6,7,2,8,3,327009.7024,389659.4134,0,11250.4663223648,28399.1383713637,8910.97029887683,9093.89118614606,7809.54787394668,16252.4809201754,10960.8267995013,12157.4260043097,9402.3584200064,8945.0383772159,17350.3058532426,16685.9744752371,18731.3217703894,9771.14998195529,27818.2089389426,24692.2742468705,4820.71148992193,24794.0015503642,31116.4464245175,24968.7540607141,24603.7623089541,17379.786141269,13788.9471138298,28022.3549508551,9877.6774983884,16119.7683859083,14589.4416938967,9241.74796971066,9493.59011294177,2075.69297338156,16953.6278361613,5403.81192218309,27712.9667654909,7805.18130611541,Wirral 009D,E08000015,Wirral,54.03,0.304,0.287,49.013,2.275,0.194,5.396,19.019,0.32,0.355,1.002,0.467,-1.104,-1.221,0.113,0.14,7809.54787394668,4820.71148992193,2075.69297338156,-0.00105027700457676,8.45876515070452e-05,7537.60637177779,0,0,44.3
E01007210,Wirral,2004,7,0,0,70,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,11,11,3,8,7,0,327839.6374,391635.4847,0,9540.09145729814,26289.1315783199,7128.64994722093,7318.47210722381,7050.50685948271,15691.5113459416,9860.87082078519,10738.3984944783,8909.03612859509,8724.70238921721,16499.6948227418,14961.7568423368,18540.7882239999,7695.70212718847,27585.8221070319,24313.9401524807,4870.18132299123,23601.6062196541,30000.1206270644,23738.7670462096,24227.6706640018,16501.9994237672,12795.2490238368,25906.9197054485,7768.78648051722,15557.2289694218,14670.1331632413,7461.9545083159,8307.31653284651,4139.39095988185,15249.4387507289,5247.49547871824,27601.1584577933,7192.2145089521,Wirral 006C,E08000015,Wirral,50.161,0.306,0.245,47.629,1.558,0.645,13.26,26.539,0.419,0.238,1.206,0.414,-0.003,-1.093,0.596,-0.039,7050.50685948271,4870.18132299123,4139.39095988185,-0.00106124036160811,8.52289694442331e-05,6631.88425898799,0,0,32.7
E01007211,Wirral,1185,1,1,0,14,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,4,1,1,1,1,0,329735.0487,391754.380000001,0,7824.79806058685,25834.7822004739,5473.47212982447,5656.53343923335,5223.64644205315,13865.2626876731,7961.91128087793,8881.02989561272,7149.70736975836,7093.50719215672,14613.7739987922,13261.968545271,16832.0392802235,6558.09070234319,25839.5181922804,22523.0726255275,3639.45597472724,21711.2848773758,28104.3180717513,21853.133319948,22437.6411556799,14612.908899948,10899.0181958938,25424.6428122821,6767.87527033715,13730.9462033009,13112.6109795665,5804.31849290825,6408.78880966994,4991.76415036614,13535.3127614869,3819.7378072199,25901.4712205285,5415.09157642909,Wirral 004A,E08000015,Wirral,18.308,0.101,0.1,8.79,0.698,-0.16,6.411,30.431,0.182,0.094,-0.598,0.268,-0.188,-4.541,0.534,0.555,5223.64644205315,3639.45597472724,3819.7378072199,-0.00107347728178658,8.64544313808149e-05,4769.273562019,0,0,3.8
E01007212,Wirral,1449.66666666667,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,9,2,1,9,0,330324.9356,391638.518100001,0,7396.191975954,25872.1236850964,5096.07836246344,5273.2691793012,4623.97435983128,13264.5968877377,7379.58276220097,8354.78495848752,6558.7726109829,6531.18394488944,14017.9976753021,12828.5951159728,16245.7698900972,6421.46730288049,25246.3725647704,21924.7863168421,3246.67275079898,21149.0956470097,27533.9085395075,21296.250213163,21839.440641089,14018.5310887875,10310.1147415204,25453.2480406788,6684.57625975378,13130.2831881275,12559.3611716495,5422.20163734383,5834.40837092565,5248.69228215882,13093.8842612296,3346.70171961903,25315.4013710955,4822.70444035316,Wirral 007A,E08000015,Wirral,25.545,0.125,0.121,17.668,0.757,0.368,2.127,46.185,0.169,0.128,-0.151,0.336,-1.015,-3.166,1.096,0.689,4623.97435983128,3246.67275079898,3346.70171961903,-0.00107688274413413,8.68683643518978e-05,4168.32192554463,0,0,4.1
E01007213,Wirral,1492.66666666667,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,3,2,3,1,4,0,330032.039,391531.546499999,0,7697.86673463447,26014.9268255983,5385.43954401035,5564.2074931827,4881.31692089144,13525.5803176491,7679.47154686992,8666.52879445912,6792.8984097496,6724.31679400789,14304.8322037758,13131.8528452842,16470.8040002961,6633.03637832595,25483.7585258566,22175.0830944141,3292.389132253,21456.109379899,27838.3312789433,21604.4960397404,22089.467262817,14307.3561910874,10604.987784058,25600.0283903746,6875.03176602631,13391.2563150442,12741.9366895449,5712.95580871703,6138.45008655495,4982.58482892148,13398.5257518154,3454.03527544802,25539.911584141,5060.24079590974,Wirral 007B,E08000015,Wirral,21.711,0.11,0.091,12.266,0.461,0.112,23.071,42.59,0.174,0.102,-0.221,0.278,0.834,-2.888,0.975,0.682,4881.31692089144,3292.389132253,3454.03527544802,-0.00107448664648875,8.66467725121162e-05,4442.19189378196,0,0,1.2
E01007214,Wirral,1558.33333333333,0,2,0,52,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,10,14,12,2,1,5,1,330683.4502,391610.534299999,0,7122.31935402821,25859.415766993,4858.18834632451,5031.14040886988,4271.4389963517,12909.560788894,7023.9336825569,8025.61674966863,6217.15687411468,6216.80177740527,13658.4715748562,12547.7494416955,15907.5868413516,6324.54831506317,24901.1139473546,21573.6091083143,3081.2474849565,20800.9496890782,27182.2009352731,20950.4268343531,21488.3795427933,13659.1848998039,9952.08473925646,25435.4223450491,6618.73260603241,12775.2556939999,12249.927206696,5180.25998013905,5482.31514668444,5462.68390228414,12808.4750380606,3116.68738014393,24977.0596270766,4480.12204890238,Wirral 007C,E08000015,Wirral,36.616,0.208,0.172,29.405,1.297,0.29,4.821,44.903,0.179,0.288,0.48,0.375,-1.336,-1.28,1.167,0.305,4271.4389963517,3081.2474849565,3116.68738014393,-0.00107916204534371,8.71344008424949e-05,3810.24087991233,0,0,18.6
E01007215,Wirral,1510.33333333333,3,3,10,66,2,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,6,4,9,20,11,9,2,4,8,3,331703.173,392132.4004,0,5996.53395349757,25250.5102905397,3790.08092555412,3954.51122135836,3528.25079707339,12066.1395066131,5984.82701339388,6890.96666378884,5555.37506822437,5757.07219637282,12683.1536198317,11413.2962518043,15223.5458728461,5563.54014313273,24148.3949965841,20766.2503716932,3417.56781349676,19707.9672478175,26104.900288035,19849.0425740058,20682.3390499166,12673.2925187532,8937.65692164593,24813.008072413,5937.50233263675,11932.237130341,11767.1722765857,4103.06779877299,4418.73901490887,6548.61059307721,11670.7870063802,3211.91764949296,24280.6237652621,3844.4011759845,Wirral 005A,E08000015,Wirral,63.141,0.334,0.289,41.723,2.201,1.283,7.063,51.593,0.376,0.332,0.936,0.415,-1.537,-0.511,1.264,0.688,3528.25079707339,3417.56781349676,3211.91764949296,-0.00108896135287564,8.80009213952724e-05,2974.16924687367,0,0,25.5
E01007216,Wirral,1547,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,14,9,6,4,15,1,331003.0643,392079.5275,0,6587.81847981487,25360.5768089172,4300.46178055223,4475.36799110312,4131.8153291732,12721.5205843009,6685.14163472924,7573.40891225281,6133.2228625569,6242.93291689016,13374.7766720118,12019.7320518467,15821.7019034297,5780.33007533224,24775.1879635814,21411.8881635691,3443.64732659877,20407.6176767253,26806.3574676193,20546.9429397284,21327.5130742854,13366.9834285043,9635.50356476227,24932.7939854508,6091.46203185916,12587.4286801834,12275.3705802123,4624.44802717662,5120.59677908548,6024.92190840767,12285.0009851974,3378.41202230423,24886.0586172829,4402.9854760307,Wirral 005B,E08000015,Wirral,35.606,0.174,0.152,22.537,1.285,0.522,6.16,58.851,0.185,0.183,0.211,0.343,-0.554,-1.862,1.637,0.2,4131.8153291732,3443.64732659877,3378.41202230423,-0.00108358917203156,8.74203599789757e-05,3613.98393654297,0,0,12.5
E01007217,Wirral,1632.66666666667,0,1,1,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,7,16,9,9,4,6,8,1,330549.0299,392067.9255,0,6969.81589628047,25419.5202756866,4643.42372210894,4823.17959093833,4546.63666024063,13155.1824868925,7139.25763859548,8011.3714883061,6531.07445068911,6592.53484415851,13825.8741163676,12406.1677040754,16223.9466057444,5939.88577722199,25192.1726404342,21839.4751656866,3557.15931145124,20857.9360514228,27258.6455571887,20995.6311105173,21754.8550465752,13818.926873585,10089.0001852316,24998.2027405735,6209.84404753859,13021.0151115863,12628.4895846153,4971.76088676046,5574.64578055551,5723.58174518444,12676.3595361495,3576.5026008551,25291.0270748951,4795.8425744579,Wirral 007D,E08000015,Wirral,34.387,0.196,0.13,25.563,1.007,0.506,3.233,61.177,0.228,0.257,0.342,0.356,-1.049,-2.256,1.73,0.14,4546.63666024063,3557.15931145124,3576.5026008551,-0.00108032327500732,8.7067396437887e-05,4044.53878481145,0,0,5
E01007218,Wirral,1523.33333333333,0,3,0,64,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,12,7,10,3,11,14,0,331310.4945,392156.2355,0,6293.56351163558,25256.6024132105,4030.25225463501,4201.94128528596,3886.40468788194,12448.5104998145,6377.55154914414,7257.088773261,5903.08067969521,6059.94471740385,13076.2232949346,11721.9374978282,15582.4675359518,5623.60392479685,24519.8950137229,21145.2043777305,3467.56524206692,20091.9791895421,26492.0774253925,20230.6970522154,21061.1124381246,13066.591378182,9330.97018739301,24824.5903692605,5961.39497936613,12314.531145793,12083.6616455045,4351.04777921472,4810.05118790808,6289.35611361111,11984.9080936414,3338.59337352133,24643.1071078182,4181.3330439329,Wirral 002A,E08000015,Wirral,43.512,0.238,0.19,26.792,1.524,0.968,5.511,50.713,0.274,0.285,0.39,0.362,-0.732,-1.694,1.36,0.268,3886.40468788194,3467.56524206692,3338.59337352133,-0.00108618613434538,8.76735341934839e-05,3350.19233955167,0,0,7
E01007219,Wirral,1508.66666666667,0,1,0,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,10,7,13,4,2,6,1,331274.9586,391793.670600001,0,6542.51379845775,25620.8704274419,4324.05533547059,4491.04109513724,3770.69389532232,12382.526184306,6421.95973056648,7407.091318285,5759.42425364059,5851.48291955344,13080.0735381962,11958.6243326481,15451.2079327097,5984.01848324407,24416.2829358819,21064.33254269,3113.14871450506,20186.5500187182,26571.7845367565,20334.2815146648,20979.6550726597,13076.987989565,9359.07395731675,25188.8925732606,6325.14605982406,12248.3242520825,11885.0917440282,4639.86026600422,4872.78667123736,6005.51293289382,12215.3593042194,3009.83045369856,24517.5150174046,4025.90840295049,Wirral 005C,E08000015,Wirral,40.374,0.215,0.191,28.991,1.097,1.05,5.155,48.647,0.222,0.239,0.555,0.359,-0.676,-1.991,1.254,0.4,3770.69389532232,3113.14871450506,3009.83045369856,-0.00108412770080512,8.76163378342641e-05,3271.6911244523,0,0,2.3
E01007220,Wirral,1410,5,5,0,94,0,0,1,3,1,0,0,3,0,2,0,0,0,0,0,0,0,0,13,19,22,16,3,11,9,1,331603.6433,391887.9296,0,6228.42518245112,25501.3393187337,4043.7043400317,4206.18859524763,3505.65686700667,12091.3681312989,6089.25010268022,7066.03391157948,5515.00120997185,5662.56662198255,12759.7092735607,11637.0404669998,15199.1881462199,5822.08244302598,24146.6937096488,20781.54337563,3175.73082234482,19846.556192201,26233.7255061379,19993.4623727549,20697.1829998198,12754.5019511087,9030.98484922892,25064.9462723991,6190.28805329998,11957.265172614,11686.8707657329,4354.46815934698,4535.96412379732,6308.10440851351,11891.2159770734,2997.20022432818,24261.9482363453,3789.74714867379,Wirral 005D,E08000015,Wirral,71.432,0.413,0.323,52.049,2.227,1.633,6.106,43.912,0.507,0.315,1.188,0.456,-1.27,-0.886,1.075,0.52,3505.65686700667,3175.73082234482,2997.20022432818,-0.00108695475578169,8.78966650048906e-05,2983.61465517768,0,0,27.5
E01007221,Wirral,1492.66666666667,0,2,0,26,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,7,3,4,5,1,4,0,325734.9124,389791.7697,0,12266.3589108469,28586.5688206597,9880.78384826387,10068.3018111453,9069.25219528669,17533.4003326769,12180.0238517957,13297.7282023025,10682.5492807996,10223.857963925,18614.4564110724,17701.0323971601,19999.8483060076,10464.546089846,29086.6093490959,25970.5984521827,6097.90853858208,26008.9413933692,32348.966542604,26175.2600901778,25882.0056815468,18641.0917676975,15031.687735145,28228.5594872192,10502.0503089938,17400.6341721595,15831.9040259759,10213.9324744167,10690.2388853803,2540.78645588247,17980.0106062319,6685.23523189802,28969.3679001808,9077.45096704038,Wirral 012B,E08000015,Wirral,23.83,0.143,0.123,18.787,0.94,0.072,2.827,24.744,0.154,0.183,-0.041,0.336,-0.845,-3.039,0.579,-0.234,9069.25219528669,6097.90853858208,2540.78645588247,-0.00104441496603367,8.39505159074385e-05,8777.83702575483,0,0,3.3
E01007222,Wirral,1559.66666666667,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,3,2,3,0,325045.3627,389716.966700001,0,12905.011116944,28851.3454011422,10507.5082660852,10696.2125602874,9762.33898242931,18216.3118412444,12871.2339633563,13972.4071011137,11367.0951483333,10893.2664268833,19307.1519815756,18335.7669371434,20652.7497756611,10988.825142937,29738.5926810176,26637.5542052094,6766.23580897549,26698.8444192787,33041.3086195455,26863.6463573365,26548.8049435654,19334.1695884454,15725.0781886968,28503.0029541453,10998.2953176829,18083.6872113177,16459.4238455033,10840.8777577934,11378.1138077118,2887.92122732527,18618.457736318,7362.52910938799,29607.8756728202,9767.86858703883,Wirral 013C,E08000015,Wirral,17.025,0.095,0.094,16.157,0.569,-0.176,13.374,16.815,0.103,0.11,0.118,0.281,0.297,-3.367,0.097,-0.099,9762.33898242931,6766.23580897549,2887.92122732527,-0.00104093967635386,8.36137939263156e-05,9471.24279168567,0,0,2
